,SUCEPTIBLE HOST,INFECTED HOST,SUCEPTIBLE VECTOR 1,SUCEPTIBLE VECTOR 2,SUCEPTIBLE VECTOR 3,SUCEPTIBLE VECTOR 4,SUCEPTIBLE VECTOR 5,SUCEPTIBLE VECTOR 6,INFECTED VECTOR 1,INFECTED VECTOR 2,INFECTED VECTOR 3,INFECTED VECTOR 4,INFECTED VECTOR 5,INFECTED VECTOR 6
509,1003.8117956798699,54.25845184156321,5387.341769424011,6599.367782512553,8038.482279252999,9720.626321605188,0.0,0.0,1663.5646211003345,1900.446736563809,2079.5459176201302,2112.509904835584,0.0,0.0
510,1003.8172236956084,54.19331565270205,5383.159516514393,6596.389640367203,8037.3532270423075,9722.073242088642,0.0,0.0,1661.090907130523,1898.5712363026582,2078.5381401978602,2112.5020738027374,0.0,0.0
511,1003.8226451951222,54.128257658536,5378.98633602814,6593.418593479517,8036.22975436307,9723.52502385255,0.0,0.0,1658.6180238377399,1896.6937902512861,2077.526377175607,2112.4898237665648,0.0,0.0
512,1003.828060186234,54.06327776519391,5374.82219969686,6590.454619840383,8035.111844633225,9724.981655936765,0.0,0.0,1656.1459961157564,1894.8144267356442,2076.5106534097395,2112.473170236383,0.0,0.0
513,1003.8334686767571,53.998375878917294,5370.667079372354,6587.497697531692,8033.999481333163,9726.443127414892,0.0,0.0,1653.6748486391639,1892.9331739065901,2075.490993646187,2112.452128673619,0.0,0.0
514,1003.8388706744952,53.93355190606021,5366.520947025982,6584.54780472589,8032.892648005472,9727.909427394181,0.0,0.0,1651.2046058649064,1891.0500597408532,2074.4674225209137,2112.4267144919677,0.0,0.0
515,1003.8442661872427,53.86880575308916,5362.383774748029,6581.604919685544,8031.791328254672,9729.38054501541,0.0,0.0,1648.7352920338053,1889.165112041995,2073.439964560391,2112.396943057546,0.0,0.0
516,1003.8496552227849,53.804137326582925,5358.255534747075,6578.669020762901,8030.695505746958,9730.856469452778,0.0,0.0,1646.266931172076,1887.2783584413653,2072.4086441820687,2112.362829689049,0.0,0.0
517,1003.8550377888974,53.73954653323243,5354.1361993493665,6575.740086399452,8029.60516420994,9732.337189913784,0.0,0.0,1643.7995470928358,1885.389826399054,2071.37348569484,2112.324389657904,0.0,0.0
518,1003.8604138933467,53.67503327984062,5350.025740998193,6572.8180951255,8028.520287432391,9733.822695639128,0.0,0.0,1641.333163397605,1883.4995432048365,2070.3345132995114,2112.281638188425,0.0,0.0
519,1003.86578354389,53.610597473322315,5345.924132253267,6569.903025559724,8027.440859263983,9735.312975902594,0.0,0.0,1638.8678034777993,1881.6075359791187,2069.2917510892667,2112.234590457969,0.0,0.0
520,1003.8711467482748,53.54623902070409,5341.8313457901,6566.994856408749,8026.366863615036,9736.808020010938,0.0,0.0,1636.4034905162166,1879.7138316738742,2068.245223050128,2112.1832615970834,0.0,0.0
521,1003.8765035142399,53.481957829124134,5337.747354399394,6564.093566466724,8025.298284456266,9738.307817303785,0.0,0.0,1633.9402474885144,1877.8184570735789,2067.1949530614193,2112.127666689666,0.0,0.0
522,1003.8818538495142,53.4177538058321,5333.6721309864215,6561.199134614884,8024.235105818526,9739.81235715351,0.0,0.0,1631.478097164681,1875.9214387961417,2066.1409648962226,2112.0678207731107,0.0,0.0
523,1003.8871977618178,53.35362685818899,5329.605648570418,6558.311539821137,8023.177311792559,9741.321628965137,0.0,0.0,1629.0170621104985,1874.0228032938303,2065.083282221839,2112.003738838464,0.0,0.0
524,1003.8925352588611,53.28957689366703,5325.547880297431,6555.430761146048,8022.124886531114,9742.835622176806,0.0,0.0,1626.5571646544029,1872.122576841033,2064.021928596416,2111.935435829841,0.0,0.0
525,1003.8978663483459,53.22560381984957,5321.498799430071,6552.556777737828,8021.077814246998,9744.354326259245,0.0,0.0,1624.0984269137207,1870.220785544606,2062.956927472143,2111.862926645102,0.0,0.0
526,1003.9031910379642,53.16170754443082,5317.458379330459,6549.689568824063,8020.036079209931,9745.877730714961,0.0,0.0,1621.6408708384113,1868.317455360876,2061.888302200382,2111.786226136898,0.0,0.0
527,1003.9085093353988,53.09788797521584,5313.426593472639,6546.829113717502,8018.999665748585,9747.405825078695,0.0,0.0,1619.1845181790497,1866.4126120838262,2060.8160760284186,2111.7053491121137,0.0,0.0
528,1003.9138212483234,53.03414502012038,5309.4034154420015,6543.975391815654,8017.968558250344,9748.938598917306,0.0,0.0,1616.7293904881983,1864.5062813459806,2059.7402720999044,2111.6203103320127,0.0,0.0
529,1003.9191267844026,52.970478587170696,5305.388818934707,6541.128382600378,8016.942741161059,9750.47604182967,0.0,0.0,1614.2755091217773,1862.5984886192862,2058.660913455298,2111.5311245123876,0.0,0.0
530,1003.9244259512915,52.90688858450349,5301.382777757115,6538.288065637488,8015.922198984806,9752.018143446574,0.0,0.0,1611.8228952404313,1860.6892592159925,2057.5780230323057,2111.437806323707,0.0,0.0
531,1003.9297187566362,52.84337492036573,5297.385265825212,6535.454420576342,8014.906916283648,9753.564893430612,0.0,0.0,1609.3715698108845,1858.778618289526,2056.4916236663184,2111.340370391261,0.0,0.0
532,1003.9350052080739,52.77993750311454,5293.396257164045,6532.627427149451,8013.89687767739,9755.116281476076,0.0,0.0,1606.9215536072907,1856.8665908353603,2055.401738090849,2111.238831295309,0.0,0.0
533,1003.940285313232,52.71657624121705,5289.4157259071635,6529.807065172075,8012.892067843346,9756.672297308853,0.0,0.0,1604.4728672125739,1854.9532016918824,2054.3083889379664,2111.133203571225,0.0,0.0
534,1003.9455590797293,52.65329104325028,5285.4436462960475,6526.993314541834,8011.892471516093,9758.232930686323,0.0,0.0,1602.0255310197626,1853.0384755412535,2053.2115987387274,2111.0235017096416,0.0,0.0
535,1003.950826515175,52.590081817900995,5281.479992679559,6524.186155238304,8010.898073487242,9759.79817139725,0.0,0.0,1599.5795652333147,1851.1224369102679,2052.1113899236093,2110.9097401565964,0.0,0.0
536,1003.9560876271696,52.52694847396558,5277.524739513379,6521.385567322639,8009.908858605196,9761.368009261685,0.0,0.0,1597.1349898704375,1849.205110171205,2051.0077848229366,2110.7919333136765,0.0,0.0
537,1003.9613424233042,52.463890920349925,5273.577861359465,6518.591530937167,8008.9248117749175,9762.942434130859,0.0,0.0,1594.691824762399,1847.2865195426798,2049.90080566731,2110.6700955381602,0.0,0.0
538,1003.966590911161,52.400909066069254,5269.639332885486,6515.80402630501,8007.945917957694,9764.521435887078,0.0,0.0,1592.2500895558305,1845.3666890904879,2048.7904745880323,2110.5442411431627,0.0,0.0
539,1003.9718330983128,52.33800282024802,5265.709128864291,6513.023033729697,8006.972162170908,9766.105004443623,0.0,0.0,1589.809803714026,1843.4456427284456,2047.6768136175308,2110.414384397777,0.0,0.0
540,1003.9770689923234,52.275172092119774,5261.787224173353,6510.248533594777,8006.003529487794,9767.693129744648,0.0,0.0,1587.370986518229,1841.5234042192285,2046.5598446897807,2110.280539527219,0.0,0.0
541,1003.9822986007479,52.21241679102705,5257.873593794235,6507.480506363434,8005.040005037223,9769.285801765081,0.0,0.0,1584.9336570689186,1839.5999971752042,2045.4395896407254,2110.142720712965,0.0,0.0
542,1003.9875219311317,52.14973682642118,5253.968212812043,6504.718932578111,8004.081574003458,9770.883010510517,0.0,0.0,1582.4978342870827,1837.6754450592612,2044.3160702086948,2110.0009420928973,0.0,0.0
543,1003.9927389910116,52.087132107862224,5250.071056414897,6501.963792860127,8003.128221625932,9772.484746017117,0.0,0.0,1580.0635369154877,1835.7497711856347,2043.1893080348232,2109.855217761443,0.0,0.0
544,1003.9979497879152,52.024602545018794,5246.18209989339,6499.215067909299,8002.1799331990205,9774.09099835151,0.0,0.0,1577.6307835199418,1833.822998720728,2042.059324663464,2109.705561769715,0.0,0.0
545,1004.0031543293611,51.96214804766796,5242.301318640061,6496.472738503569,8001.236694071807,9775.7017576107,0.0,0.0,1575.1995924905493,1831.89515068393,2040.9261415426045,2109.5519881256528,0.0,0.0
546,1004.0083526228589,51.89976852569509,5238.428688148866,6493.736785498625,8000.298489647861,9777.317013921944,0.0,0.0,1572.7699820429602,1829.9662499484298,2039.7897800242768,2109.39451079416,0.0,0.0
547,1004.013544675909,51.83746388909372,5234.564184014647,6491.00718982753,7999.365305385016,9778.936757442676,0.0,0.0,1570.3419702196122,1828.0363192420252,2038.6502613649698,2109.233143697245,0.0,0.0
548,1004.018730496003,51.77523404796548,5230.707781932611,6488.283932500353,7998.437126795135,9780.560978360398,0.0,0.0,1567.9155748909677,1826.1053811479321,2037.5076067260372,2109.0679007141603,0.0,0.0
549,1004.0239100906234,51.71307891251989,5226.85945769781,6485.566994603798,7997.513939443895,9782.189666892576,0.0,0.0,1565.4908137567422,1824.1734581055844,2036.3618371741059,2108.8987956815376,0.0,0.0
550,1004.0290834672439,51.65099839307426,5223.019187204614,6482.856357300832,7996.59572895056,9783.822813286548,0.0,0.0,1563.0677043471283,1822.2405724114337,2035.2129736814795,2108.7258423935295,0.0,0.0
551,1004.034250633329,51.58899240005356,5219.186946446204,6480.152001830325,7995.682480987759,9785.460407819422,0.0,0.0,1560.6462640240131,1820.3067462197466,2034.0610371265457,2108.5490546019437,0.0,0.0
552,1004.0394115963343,51.52706084399032,5215.362711514048,6477.453909506684,7994.774181281266,9787.102440797986,0.0,0.0,1558.226509982189,1818.3720015433944,2032.9060482941763,2108.3684460163818,0.0,0.0
553,1004.0445663637064,51.465203635524446,5211.546458599643,6474.762061720577,7993.870815610188,9788.748902558695,0.0,0.0,1555.8084592447315,1816.4363602523943,2031.7480278754624,2108.1840303042422,0.0,0.0
554,1004.0497149428832,51.40342068540315,5207.738164005729,6472.076439944277,7992.972369808914,9790.399783468136,0.0,0.0,1553.3921286338054,1814.4998440629633,2030.586996464632,2107.995821090175,0.0,0.0
555,1004.0548573412934,51.34171190448076,5203.9378041215305,6469.397025719515,7992.0788297624185,9792.0550739218,0.0,0.0,1550.9775348347014,1812.5624745625541,2029.4229745666453,2107.803831957629,0.0,0.0
556,1004.0599935663569,51.28007720371866,5200.145355430147,6466.723800660954,7991.190181407513,9793.714764344353,0.0,0.0,1548.5646943765796,1810.624273202742,2028.2559825952526,2107.608076448529,0.0,0.0
557,1004.0651236254847,51.21851649418508,5196.360794510711,6464.056746457131,7990.306410733106,9795.378845189662,0.0,0.0,1546.1536236267275,1808.6852612973282,2027.0860408725928,2107.408568063254,0.0,0.0
558,1004.0702475260789,51.15702968705504,5192.584098037905,6461.395844870109,7989.427503779998,9797.0473069407,0.0,0.0,1543.7443387917012,1806.7454600230974,2025.9131696295847,2107.2053202607685,0.0,0.0
559,1004.0753652755326,51.095616693610154,5188.815242781478,6458.741077735124,7988.553446640665,9798.720140109448,0.0,0.0,1541.3368559184573,1804.8048904205698,2024.7373890063147,2106.9983464587585,0.0,0.0
560,1004.0804768812302,51.03427742523859,5185.054205605758,6456.09242696025,7987.684225459046,9800.397335236808,0.0,0.0,1538.93119089548,1802.8635733947528,2023.5587190524222,2106.7876600337627,0.0,0.0
561,1004.0855823505472,50.97301179343486,5181.300963469177,6453.449874526046,7986.819826430332,9802.078882892498,0.0,0.0,1536.5273594539008,1800.9215297158858,2022.3771797274844,2106.573274321304,0.0,0.0
562,1004.0906816908501,50.91181970979973,5177.555493423788,6450.813402485216,7985.960235800759,9803.764773674962,0.0,0.0,1534.125377168612,1798.9787800201823,2021.1927909013998,2106.3552026160214,0.0,0.0
563,1004.0957749094968,50.85070108604008,5173.817772614794,6448.18299296227,7985.105439867394,9805.454998211282,0.0,0.0,1531.7252594593745,1797.0353448105698,2020.0055723547687,2106.1334581718015,0.0,0.0
564,1004.100862013836,50.78965583396883,5170.087778280074,6445.558628153185,7984.25542497793,9807.149547157076,0.0,0.0,1529.3270215919201,1795.091244457425,2018.8155437792743,2105.9080542019087,0.0,0.0
565,1004.1059430112081,50.7286838655047,5166.365487749711,6442.940290325064,7983.410177530476,9808.848411196408,0.0,0.0,1526.930678679044,1793.1464991993043,2017.62272477806,2105.679003879117,0.0,0.0
566,1004.1110179089441,50.6677850926722,5162.650878445524,6440.327961815803,7982.569683973352,9810.551581041696,0.0,0.0,1524.5362456816958,1791.201129143673,2016.4271348661066,2105.4463203358364,0.0,0.0
567,1004.1160867143667,50.606959427601424,5158.943927880599,6437.721625033756,7981.733930804883,9812.25904743362,0.0,0.0,1522.143737410062,1789.2551542676297,2015.2287934706076,2105.2100166642463,0.0,0.0
568,1004.1211494347895,50.54620678252797,5155.244613658836,6435.121262457401,7980.902904573191,9813.970801141026,0.0,0.0,1519.7531685246422,1787.308594418628,2014.0277199313437,2104.9701059164217,0.0,0.0
569,1004.1262060775174,50.485527069792774,5151.552913474473,6432.526856635007,7980.076591875995,9815.686832960835,0.0,0.0,1517.364553537322,1785.361469315194,2012.8239335010535,2104.726601104464,0.0,0.0
570,1004.1312566498466,50.424920201842035,5147.868805111634,6429.93839018431,7979.254979360404,9817.407133717961,0.0,0.0,1514.9779068124367,1783.413798547641,2011.617453345806,2104.4795152006254,0.0,0.0
571,1004.1363011590645,50.36438609122702,5144.192266443874,6427.355845792176,7978.438053722715,9819.131694265201,0.0,0.0,1512.5932425678313,1781.46560157878,2010.4082985453697,2104.228861137442,0.0,0.0
572,1004.1413396124498,50.303924650604024,5140.5232754337185,6424.779206214283,7977.6258017082155,9820.860505483162,0.0,0.0,1510.2105748759159,1779.5168977446292,2009.1964880935793,2103.9746518078555,0.0,0.0
573,1004.1463720172723,50.24353579273416,5136.8618101322145,6422.208454274786,7976.818210110972,9822.593558280161,0.0,0.0,1507.8299176647117,1777.5677062551167,2007.9820408987034,2103.716900065344,0.0,0.0
574,1004.1513983807931,50.18321943048328,5133.207848678476,6419.643572866,7976.015265773644,9824.330843592134,0.0,0.0,1505.451284718896,1775.6180461947824,2006.7649757838092,2103.455618724047,0.0,0.0
575,1004.1564187102649,50.12297547682183,5129.561369299237,6417.084544948075,7975.216955587272,9826.072352382549,0.0,0.0,1503.0746896808384,1773.6679365234766,2005.5453114871254,2103.1908205588916,0.0,0.0
576,1004.1614330129314,50.06280384482476,5125.9223503084095,6414.531353548672,7974.423266491085,9827.81807564232,0.0,0.0,1500.700146051633,1771.7173960770544,2004.323066662406,2102.9225183057174,0.0,0.0
577,1004.1664412960275,50.00270444767133,5122.290770106629,6411.983981762647,7973.634185472302,9829.568004389708,0.0,0.0,1498.3276671921258,1769.7664435680674,2003.0982598792896,2102.6507246614033,0.0,0.0
578,1004.1714435667797,49.94267719864506,5118.666607180818,6409.442412751731,7972.849699565934,9831.322129670238,0.0,0.0,1495.957266323935,1767.8150975864523,2001.8709096236585,2102.375452283991,0.0,0.0
579,1004.1764398324057,49.88272201113356,5115.049840103748,6406.906629744213,7972.069795854588,9833.08044255661,0.0,0.0,1493.5889565304692,1765.8633766002167,2000.6410342979984,2102.0967137928087,0.0,0.0
580,1004.1814301001144,49.822838798628425,5111.440447533591,6404.376616034621,7971.29446146827,9834.842934148608,0.0,0.0,1491.2227507579369,1763.911298956121,1999.4086522217538,2101.814521768598,0.0,0.0
581,1004.1864143771063,49.763027474725085,5107.838408213494,6401.852354983412,7970.523683584192,9836.609595573016,0.0,0.0,1488.8586618163529,1761.9588828803585,1998.173781631683,2101.5288887536344,0.0,0.0
582,1004.1913926705732,49.703287953122704,5104.243700971136,6399.333830016657,7969.75744942658,9838.380417983522,0.0,0.0,1486.4967023805402,1760.0061464792302,1996.9364406822126,2101.2398272518526,0.0,0.0
583,1004.1963649876982,49.64362014762406,5100.656304726948,6396.8210246300205,7968.995746268125,9840.15539256106,0.0,0.0,1484.1368849684336,1758.0531077308503,1995.6966474430894,2100.947349728431,0.0,0.0
584,1004.2013313356556,49.58402397213543,5097.07619848826,6394.313922385761,7968.238561428761,9841.93451051345,0.0,0.0,1481.7792219563034,1756.0997844914414,1994.454419901425,2100.651468610255,0.0,0.0
585,1004.2062917216114,49.524499340666395,5093.503361336875,6391.812506906467,7967.485882273182,9843.717763074737,0.0,0.0,1479.4237256111946,1754.146194508434,1993.2097759657884,2100.352196286776,0.0,0.0
586,1004.2112461527227,49.46504616732979,5089.937772437648,6389.316761879222,7966.737696212371,9845.505141505535,0.0,0.0,1477.0704080682835,1752.1923554117934,1991.9627334637448,2100.0495451095776,0.0,0.0
587,1004.2161946361384,49.40566436634156,5086.37941103809,6386.826671055309,7965.99399070341,9847.296637092944,0.0,0.0,1474.719281331792,1750.2382847146555,1990.7133101421934,2099.743527392497,0.0,0.0
588,1004.2211371789984,49.346353852020634,5082.828256467951,6384.342218249907,7965.254753249303,9849.092241150469,0.0,0.0,1472.3703572759248,1748.2839998139727,1989.4615236677098,2099.4341554117423,0.0,0.0
589,1004.2260737884344,49.28711453878878,5079.284288138815,6381.863387341802,7964.519971398774,9850.891945017924,0.0,0.0,1470.023647645804,1746.3295179911556,1988.2073916268862,2099.1214414060146,0.0,0.0
590,1004.2310044715693,49.22794634117051,5075.74748554369,6379.390162273082,7963.789632746098,9852.695740061356,0.0,0.0,1467.6791640583958,1744.3748564127125,1986.9509315266716,2098.8053975766247,0.0,0.0
591,1004.2359292355175,49.16884917379295,5072.2178282566065,6376.922527048847,7963.0637249309,9854.503617672955,0.0,0.0,1465.3369180034351,1742.4200321308858,1985.6921607947086,2098.4860360876146,0.0,0.0
592,1004.2408480873847,49.109822951385716,5068.69529593221,6374.460465736914,7962.342235637987,9856.315569270979,0.0,0.0,1462.9969208443408,1740.465062084284,1984.4310967796696,2098.163369065874,0.0,0.0
593,1004.2457610342684,49.05086758878079,5065.179868305362,6372.003962467524,7961.62515259715,9858.13158629965,0.0,0.0,1460.6591838191296,1738.5099630985123,1983.1677567515926,2097.8374086012595,0.0,0.0
594,1004.2506680832574,48.99198300091238,5061.6715251907435,6369.553001433053,7960.91246358299,9859.951660229095,0.0,0.0,1458.3237180413223,1736.5547518867995,1981.9021579022144,2097.5081667467116,0.0,0.0
595,1004.2555692414321,48.933169102816834,5058.170246482456,6367.107566887723,7960.204156414733,9861.77578255524,0.0,0.0,1455.9905345008465,1734.5994450506212,1980.6343173453033,2097.175655518372,0.0,0.0
596,1004.2604645158641,48.8744258096325,5054.676012153621,6364.667643147308,7959.50021895605,9863.603944799743,0.0,0.0,1453.6596440649323,1732.6440590803209,1979.3642521169893,2096.8398868957015,0.0,0.0
597,1004.2653539136169,48.815753036599574,5051.188802255997,6362.233214588854,7958.800639114874,9865.436138509902,0.0,0.0,1451.3310574790057,1730.6886103557279,1978.0919791760946,2096.500872821596,0.0,0.0
598,1004.2702374417452,48.757150699060034,5047.70859691958,6359.8042656503885,7958.105404843224,9867.272355258574,0.0,0.0,1449.004785367574,1728.7331151467722,1976.8175154044613,2096.1586252025018,0.0,0.0
599,1004.2751151072954,48.69861871245747,5044.235376352218,6357.38078083064,7957.414504137023,9869.112586644094,0.0,0.0,1446.6808382351098,1726.7775896140965,1975.5408776072793,2095.8131559085314,0.0,0.0
600,1004.2799869173055,48.64015699233698,5040.76912083922,6354.962744688753,7956.7279250359215,9870.956824290193,0.0,0.0,1444.3592264669264,1724.8220498096648,1974.2620825134106,2095.4644767735817,0.0,0.0
601,1004.2848528788047,48.58176545434506,5037.309810742975,6352.550141844005,7956.0456556231165,9872.805059845912,0.0,0.0,1442.0399603300525,1722.8665116773698,1972.9811467757156,2095.112599595445,0.0,0.0
602,1004.2897129988144,48.523444014229455,5033.857426502563,6350.142956975526,7955.367684025179,9874.657284985527,0.0,0.0,1439.7230499740976,1720.9109910536342,1971.6980869713748,2094.757536135925,0.0,0.0
603,1004.294567284347,48.46519258783908,5030.411948633377,6347.741174822025,7954.693998411876,9876.513491408463,0.0,0.0,1437.4085054321183,1718.9555036680144,1970.412919602211,2094.3992981209535,0.0,0.0
604,1004.2994157424065,48.407011091123834,5026.973357726736,6345.344780181501,7954.024586995995,9878.373670839208,0.0,0.0,1435.0963366214737,1717.0000651437954,1969.1256610950109,2094.037897240701,0.0,0.0
605,1004.3042583799889,48.348899440134545,5023.541634449518,6342.9537579109765,7953.359438033166,9880.237815027247,0.0,0.0,1432.7865533446823,1715.044690998587,1967.8363278018428,2093.6733451496916,0.0,0.0
606,1004.3090952040816,48.29085755102282,5020.116759543768,6340.568092926217,7952.698539821694,9882.105915746966,0.0,0.0,1430.47916529027,1713.0893966449162,1966.5449360003765,2093.305653466916,0.0,0.0
607,1004.3139262216635,48.232885340040895,5016.698713826335,6338.187770201455,7952.041880702378,9883.97796479758,0.0,0.0,1428.1741820336156,1711.1341973908168,1965.251501894199,2092.934833775944,0.0,0.0
608,1004.318751439705,48.174982723541575,5013.287478188491,6335.8127747691215,7951.389449058346,9885.853954003049,0.0,0.0,1425.871613037793,1709.1791084404158,1963.9560416131305,2092.5608976250383,0.0,0.0
609,1004.3235708651687,48.117149617978065,5009.8830335955645,6333.443091719569,7950.741233314875,9887.733875212005,0.0,0.0,1423.5714676544055,1707.2241448945188,1962.6585712135393,2092.183856527264,0.0,0.0
610,1004.3283845050082,48.059385939903876,5006.485361086565,6331.078706200802,7950.097221939226,9889.617720297661,0.0,0.0,1421.2737551244215,1705.26932175119,1961.3591066786546,2091.8037219606035,0.0,0.0
611,1004.3331923661691,48.00169160597269,5003.094441773816,6328.719603418211,7949.4574034404695,9891.505481157745,0.0,0.0,1418.9784845789993,1703.3146539063334,1960.0576639188785,2091.4205053680653,0.0,0.0
612,1004.3379944555886,47.94406653293824,4999.710256844068,6326.365768635037,7948.821766369605,9893.397149714483,0.0,0.0,1416.685665036331,1701.3601561526953,1958.7542587716207,2091.0342181576984,0.0,0.0
613,1004.3427907801956,47.886510637654226,4996.332787566756,6324.017187176431,7948.1902993210815,9895.292717914968,0.0,0.0,1414.395305379249,1699.4058431712817,1957.4489069988308,2090.6448717021467,0.0,0.0
614,1004.3475813469107,47.82902383707413,4992.96201527636,6321.673844420528,7947.562990929244,9897.192177730201,0.0,0.0,1412.107414402547,1697.4517295502776,1956.141624292871,2090.2524773398773,0.0,0.0
615,1004.3523661626459,47.77160604825116,4989.59792137736,6319.335725800851,7946.93982986921,9899.095521155283,0.0,0.0,1409.8220007994719,1695.497829779966,1954.83242627511,2089.8570463749465,0.0,0.0
616,1004.3571452343053,47.71425718833806,4986.240487345936,6317.002816807074,7946.320804857103,9901.002740209437,0.0,0.0,1407.5390731569883,1693.5441582511064,1953.5213284955655,2089.458590076976,0.0,0.0
617,1004.3619185687846,47.65697717458705,4982.889694729619,6314.675102984769,7945.705904649887,9902.91382693594,0.0,0.0,1405.2586399565562,1691.5907292554894,1952.2083464332072,2089.057119681261,0.0,0.0
618,1004.3666861729711,47.5997659243497,4979.545525146944,6312.352569935145,7945.095118045204,9904.828773402038,0.0,0.0,1402.980709574903,1689.6375569864856,1950.8934954962565,2088.6526463888786,0.0,0.0
619,1004.3714480537437,47.54262335507677,4976.2079602871,6310.03520331479,7944.488433881209,9906.747571698874,0.0,0.0,1400.7052902847906,1687.684655539595,1949.5767910224858,2088.245181366795,0.0,0.0
620,1004.3762042179736,47.48554938431815,4972.876981909591,6307.722988835424,7943.885841036406,9908.67021394141,0.0,0.0,1398.4323902557805,1685.73203891299,1948.258248279517,2087.8347357479743,0.0,0.0
621,1004.3809546725233,47.428543929722665,4969.552571843891,6305.41591226364,7943.28732842949,9910.59669226835,0.0,0.0,1396.1620175549917,1683.7797210080596,1946.9378824651176,2087.421320631484,0.0,0.0
622,1004.385699424247,47.37160690903806,4966.234711989103,6303.113959420651,7942.692885019178,9912.526998842062,0.0,0.0,1393.8941801478552,1681.8277156299482,1945.615708707498,2087.004947082604,0.0,0.0
623,1004.390438479991,47.31473824011076,4962.92338431362,6300.817116182041,7942.1024998040575,9914.461125848511,0.0,0.0,1391.628885898865,1679.8760364880936,1944.2917420656051,2086.585626132931,0.0,0.0
624,1004.395171846593,47.257937840885866,4959.618570854789,6298.525368477519,7941.516161822416,9916.399065497173,0.0,0.0,1389.3661425723242,1677.9246971967602,1942.9659975294148,2086.163368780485,0.0,0.0
625,1004.399899530883,47.20120562940694,4956.320253718573,6296.23870229066,7940.9338601520885,9918.340810020967,0.0,0.0,1387.105957833086,1675.9737112755722,1941.6384900202256,2085.7381859898164,0.0,0.0
626,1004.4046215396821,47.14454152381598,4953.028415079219,6293.957103658668,7940.355583910296,9920.286351676177,0.0,0.0,1384.8483392472924,1674.0230921500427,1940.3092343909495,2085.3100886921097,0.0,0.0
627,1004.4093378798041,47.08794544235322,4949.743037178922,6291.680558672123,7939.781322253489,9922.235682742377,0.0,0.0,1382.593294283107,1672.0728531521002,1938.9782454264011,2084.8790877852894,0.0,0.0
628,1004.4140485580538,47.03141730335704,4946.464102327501,6289.409053474737,7939.211064377185,9924.18879552236,0.0,0.0,1380.3408303114447,1670.1230075206133,1937.6455378435862,2084.4451941341254,0.0,0.0
629,1004.4187535812282,46.97495702526386,4943.191592902059,6287.142574263112,7938.644799515814,9926.145682342058,0.0,0.0,1378.0909546066964,1668.1735684019125,1936.3111262919908,2084.0084185703354,0.0,0.0
630,1004.4234529561162,46.91856452660804,4939.925491346665,6284.881107286491,7938.082516942566,9928.106335550474,0.0,0.0,1375.8436743474513,1666.2245488503097,1934.9750253538657,2083.5687718926906,0.0,0.0
631,1004.4281466894984,46.8622397260217,4936.665780172021,6282.624638846522,7937.524205969228,9930.070747519609,0.0,0.0,1373.598996617214,1664.2759618286152,1933.637249544513,2083.1262648671195,0.0,0.0
632,1004.4328347881473,46.80598254223466,4933.412441955141,6280.373155297016,7936.969855946032,9932.038910644378,0.0,0.0,1371.356928405118,1662.3278202086522,1932.2978133125703,2082.6809082268096,0.0,0.0
633,1004.4375172588274,46.74979289407429,4930.165459339026,6278.1266430437,7936.419456261501,9934.010817342552,0.0,0.0,1369.1174766066351,1660.3801367717688,1930.9567310402929,2082.2327126723126,0.0,0.0
634,1004.4421941082948,46.69367070046545,4926.924815032342,6275.885088543987,7935.872996342295,9935.986460054673,0.0,0.0,1366.8806480242818,1658.4329242093486,1929.6140170438368,2081.7816888716457,0.0,0.0
635,1004.4468653432976,46.63761588043026,4923.6904918091,6273.648478306734,7935.3304656530545,9937.965831243986,0.0,0.0,1364.6464493683209,1656.4861951233167,1928.269685573539,2081.3278474603935,0.0,0.0
636,1004.4515309705762,46.58162835308811,4920.462472508337,6271.4167988920035,7934.791853696251,9939.948923396369,0.0,0.0,1362.4148872574601,1654.5399620266464,1926.923750814197,2080.8711990418115,0.0,0.0
637,1004.4561909968622,46.52570803765545,4917.240740033798,6269.190036910831,7934.257150012032,9941.935729020253,0.0,0.0,1360.1859682195468,1652.5942373438606,1925.5762268853487,2080.411754186928,0.0,0.0
638,1004.4608454288797,46.46985485344572,4914.02527735362,6266.968179024986,7933.726344178074,9943.926240646562,0.0,0.0,1357.9596986922593,1650.6490334115333,1924.2271278415483,2079.949523434643,0.0,0.0
639,1004.4654942733443,46.414068719869235,4910.816067500017,6264.751211946742,7933.199425809424,9945.920450828631,0.0,0.0,1355.7360850237933,1648.7043624787875,1922.8764676726448,2079.4845172918326,0.0,0.0
640,1004.4701375369641,46.35834955643304,4907.613093568968,6262.539122438639,7932.676384558354,9947.918352142136,0.0,0.0,1353.515133473548,1646.7602367077907,1921.524260304056,2079.0167462334466,0.0,0.0
641,1004.4747752264384,46.3026972827408,4904.416338719902,6260.331897313259,7932.157210114211,9949.91993718503,0.0,0.0,1351.2968502128044,1644.8166681742498,1920.1705195970437,2078.546220702611,0.0,0.0
642,1004.4794073484591,46.247111818492755,4901.2257861805,6258.129523435674,7931.641892204358,9951.925198577752,0.0,0.0,1349.0812413120932,1642.8736688622678,1918.8152593471907,2078.0729511103536,0.0,0.0
643,1004.4840339097098,46.19159308348548,4898.041419243659,6255.931987721787,7931.130420593443,9953.934128963016,0.0,0.0,1346.8683127489662,1640.9312506678377,1917.4584932856312,2077.5969478358998,0.0,0.0
