,SUCEPTIBLE HOST,INFECTED HOST,RECOVERED HOST,SUCEPTIBLE VECTOR 1,SUCEPTIBLE VECTOR 2,SUCEPTIBLE VECTOR 3,SUCEPTIBLE VECTOR 4,SUCEPTIBLE VECTOR 5,SUCEPTIBLE VECTOR 6,INFECTED VECTOR 1,INFECTED VECTOR 2,INFECTED VECTOR 3,INFECTED VECTOR 4,INFECTED VECTOR 5,INFECTED VECTOR 6
298,936.1776239363985,160.37344957677146,3.448926486830049,6275.373034423779,6833.013277299333,5954.360531634416,5194.108503754353,5168.430783889984,6511.957421892175,822.234215626609,826.7080034696597,819.1920936376471,812.4053213005379,812.2513428217233,823.6943356961044
299,936.0334933580001,160.5053337059738,3.4611729360260948,6270.504413701109,6829.987107490694,5948.98804181393,5187.034905204128,5161.210588113595,6508.367553779757,821.7324790883357,826.2371826115394,818.6730912064611,811.8449523595541,811.6894911109287,823.2062129567761
300,935.8897380768194,160.63684283930934,3.473419083871191,6265.658229986594,6826.985045106761,5943.639764814929,5179.987139715704,5154.015863890131,6504.802982655871,821.231312756285,825.7670457338407,818.1546287536373,811.2850196299722,811.1280664614777,822.7187401453248
301,935.746357295015,160.76797781173485,3.4856648932501684,6260.834353275634,6824.006971656127,5938.315563369313,5172.965053265324,5146.846457094353,6501.263581353487,820.7307159913195,825.2975922899545,817.6367057824552,810.7255227681856,810.5670685050331,822.2319168177411
302,935.603350216298,160.89873945652988,3.4979103271720646,6256.032654500034,6821.05276954592,5933.015301220799,5165.968492974415,5139.702214743685,6497.749223678233,820.2306881544562,824.8288217336868,817.1193217961236,810.1664614300355,810.006496872727,821.7457425300934
303,935.4607160459299,161.02912860530031,3.510155348769824,6251.253005520338,6818.122322074535,5927.738843116623,5158.997307100149,5132.582984988808,6494.259784400465,819.7312286068681,824.3607335192603,816.6024762977829,809.6078352708168,809.4463511951651,821.2602168385304
304,935.3184539907177,161.15914608798238,3.5223999212999577,6246.495279084193,6815.215513392058,5922.486054761997,5152.051344982869,5125.488617061257,6490.7951392114655,819.2323367098861,823.8933271013171,816.0861687905119,809.049643945289,808.8866311024392,820.775339299289
305,935.1765632590098,161.28879273284824,3.534644008142066,6241.759348632915,6812.332228316312,5917.256802608155,5145.130456800747,5118.4189610289,6487.355164519295,818.7340118250038,823.4266019349243,815.5703987773445,808.4918871077149,808.3273362241645,820.2911094687158
306,935.0350430606951,161.418069366506,3.5468875727988824,6237.04508865246,6809.4723526666785,5912.050954237245,5138.2344940157645,5111.373868240419,6483.939737819672,818.236253313873,822.9605574755687,815.0551657612449,807.9345644118011,807.7684661894211,819.8075269032345
307,934.8938926071997,161.54697681390442,3.5591305788958656,6232.352374558237,6806.6357731545695,5906.868378236157,5131.363309227729,5104.353191179819,6480.5487375744715,817.7390605383076,822.4951931791613,814.540469245119,807.3776755107232,807.210020626779,819.3245911593606
308,934.7531111114822,161.67551589833698,3.5713729901808637,6227.68108264868,6803.822377339293,5901.708944145728,5124.516756115605,5097.356783407953,6477.182043162862,817.2424328602851,822.0305085020392,814.0263087318203,806.821220057137,806.6519991643095,818.8423017937084
309,934.6126977880307,161.8036874414456,3.583614770523819,6223.03109009788,6801.032053621062,5896.572522452774,5117.694689428449,5090.384499553482,6473.8395348736785,816.7463696419484,821.5665029009677,813.5126837241531,806.2651977031841,806.0944014295895,818.3606583629945
310,934.4726518528596,161.93149226322402,3.5958558839164616,6218.402274948342,6798.264691234131,5891.4589845822475,5110.896964976495,5083.436195303987,6470.521093897942,816.2508702456071,821.1031758331425,812.9995937248752,805.7096081004968,805.5372270497082,817.8796604240408
311,934.3329725235063,162.05893118202172,3.608096294472019,6213.794516103872,6795.520180240051,5886.3682028895555,5104.123439622404,5076.511727397254,6467.226602321509,815.7559340337398,820.6405267561905,812.4870382367006,805.1544509002034,804.9804756512707,817.3993075337787
312,934.1936590190277,162.1860050145474,3.6203359664249155,6209.207693322595,6792.798411521046,5881.300050653003,5097.37397127268,5069.610953612707,6463.955943117862,815.2615603689943,820.178555128173,811.9750167623025,804.5997257529325,804.4241468604031,816.9195992492512
313,934.054710559997,162.3127145758725,3.6325748641304756,6204.641687210105,6790.099276773524,5876.254402066389,5090.648418869251,5062.733732763023,6460.7090001410315,814.7677486141904,819.717260407586,811.4635288043163,804.0454323088185,803.8682403027575,816.4405351276168
314,933.9161263685005,162.4390606794349,3.644812952064629,6200.096379212735,6787.4226685016965,5871.231132231733,5083.946642381205,5055.879924685887,6457.485658118651,814.2744981323202,819.256642053363,810.9525738653421,803.4915702175061,803.3127556035171,815.9621147261533
